value,coordinates,Sensor ID,Latitude,Longitude,City,Station Name,First Seen (UTC),Last Seen (UTC),Timezone,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
25.0,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,24.95366636912028,24.95366636912028,24.95366636912028,24.95366636912028,24.95366636912028,24.95366636912028,24.95366636912028,24.95366636912028,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
24.6,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,24.61145846048991,24.61145846048991,24.61145846048991,24.61145846048991,24.61145846048991,24.61145846048991,24.61145846048991,24.61145846048991,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
24.5,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,24.483374913533527,24.483374913533527,24.483374913533527,24.483374913533527,24.483374913533527,24.483374913533527,24.483374913533527,24.483374913533527,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00
24.4,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,24.372291405995686,24.372291405995686,24.372291405995686,24.372291405995686,24.372291405995686,24.372291405995686,24.372291405995686,24.372291405995686,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00
24.7,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,24.74070866902669,24.74070866902669,24.74070866902669,24.74070866902669,24.74070866902669,24.74070866902669,24.74070866902669,24.74070866902669,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00
25.6,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,25.56654167175293,25.56654167175293,25.56654167175293,25.56654167175293,25.56654167175293,25.56654167175293,25.56654167175293,25.56654167175293,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00
27.0,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,26.958250204722088,26.958250204722088,26.958250204722088,26.958250204722088,26.958250204722088,26.958250204722088,26.958250204722088,26.958250204722088,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00
27.9,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,27.92658344904582,27.92658344904582,27.92658344904582,27.92658344904582,27.92658344904582,27.92658344904582,27.92658344904582,27.92658344904582,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00
29.8,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,29.84512488047282,29.84512488047282,29.84512488047282,29.84512488047282,29.84512488047282,29.84512488047282,29.84512488047282,29.84512488047282,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00
31.2,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,31.223833401997883,31.223833401997883,31.223833401997883,31.223833401997883,31.223833401997883,31.223833401997883,31.223833401997883,31.223833401997883,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00
32.6,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,32.58145809173584,32.58145809173584,32.58145809173584,32.58145809173584,32.58145809173584,32.58145809173584,32.58145809173584,32.58145809173584,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00
31.5,,12178374,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,100,temperature,c,,1hour,01:00:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,2025-08-23T23:00:00Z,2025-08-23T16:00:00-07:00,31.456374963124592,31.456374963124592,31.456374963124592,31.456374963124592,31.456374963124592,31.456374963124592,31.456374963124592,31.456374963124592,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,2025-08-23T23:00:00Z,2025-08-23T16:00:00-07:00
310.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,310.1288757324219,310.1288757324219,310.1288757324219,310.1288757324219,310.1288757324219,310.1288757324219,310.1288757324219,310.1288757324219,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00
342.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,341.83941650390625,341.83941650390625,341.83941650390625,341.83941650390625,341.83941650390625,341.83941650390625,341.83941650390625,341.83941650390625,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00
378.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,378.36455790201825,378.36455790201825,378.36455790201825,378.36455790201825,378.36455790201825,378.36455790201825,378.36455790201825,378.36455790201825,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00
424.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,424.24145762125653,424.24145762125653,424.24145762125653,424.24145762125653,424.24145762125653,424.24145762125653,424.24145762125653,424.24145762125653,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00
447.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,446.8919143676758,446.8919143676758,446.8919143676758,446.8919143676758,446.8919143676758,446.8919143676758,446.8919143676758,446.8919143676758,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00
402.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,401.89491271972656,401.89491271972656,401.89491271972656,401.89491271972656,401.89491271972656,401.89491271972656,401.89491271972656,401.89491271972656,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00
408.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,407.7846171061198,407.7846171061198,407.7846171061198,407.7846171061198,407.7846171061198,407.7846171061198,407.7846171061198,407.7846171061198,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00
413.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,413.4922103881836,413.4922103881836,413.4922103881836,413.4922103881836,413.4922103881836,413.4922103881836,413.4922103881836,413.4922103881836,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00
414.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,413.6499201456706,413.6499201456706,413.6499201456706,413.6499201456706,413.6499201456706,413.6499201456706,413.6499201456706,413.6499201456706,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00
408.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,407.6024169921875,407.6024169921875,407.6024169921875,407.6024169921875,407.6024169921875,407.6024169921875,407.6024169921875,407.6024169921875,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00
422.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,421.6767883300781,421.6767883300781,421.6767883300781,421.6767883300781,421.6767883300781,421.6767883300781,421.6767883300781,421.6767883300781,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00
435.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,434.8921305338542,434.8921305338542,434.8921305338542,434.8921305338542,434.8921305338542,434.8921305338542,434.8921305338542,434.8921305338542,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00
516.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,516.3160909016927,516.3160909016927,516.3160909016927,516.3160909016927,516.3160909016927,516.3160909016927,516.3160909016927,516.3160909016927,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00
490.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,490.4764149983724,490.4764149983724,490.4764149983724,490.4764149983724,490.4764149983724,490.4764149983724,490.4764149983724,490.4764149983724,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00
506.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,505.63175201416016,505.63175201416016,505.63175201416016,505.63175201416016,505.63175201416016,505.63175201416016,505.63175201416016,505.63175201416016,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00
456.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,456.0375061035156,456.0375061035156,456.0375061035156,456.0375061035156,456.0375061035156,456.0375061035156,456.0375061035156,456.0375061035156,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00
355.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,354.95450592041016,354.95450592041016,354.95450592041016,354.95450592041016,354.95450592041016,354.95450592041016,354.95450592041016,354.95450592041016,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00
361.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,360.9603780110677,360.9603780110677,360.9603780110677,360.9603780110677,360.9603780110677,360.9603780110677,360.9603780110677,360.9603780110677,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00
295.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,295.026793162028,295.026793162028,295.026793162028,295.026793162028,295.026793162028,295.026793162028,295.026793162028,295.026793162028,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00
591.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,591.0739593505859,591.0739593505859,591.0739593505859,591.0739593505859,591.0739593505859,591.0739593505859,591.0739593505859,591.0739593505859,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00
627.0,,12178540,34.08740512984364,-118.2519679323237,Los Angeles,Elysian Heights (Preston Ave),2025-02-11T18:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,125,um003,particles/cm³,,1hour,01:00:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,2025-08-23T23:00:00Z,2025-08-23T16:00:00-07:00,627.0952097574869,627.0952097574869,627.0952097574869,627.0952097574869,627.0952097574869,627.0952097574869,627.0952097574869,627.0952097574869,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,2025-08-23T23:00:00Z,2025-08-23T16:00:00-07:00
2.23,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2.226041672130426,2.226041672130426,2.226041672130426,2.226041672130426,2.226041672130426,2.226041672130426,2.226041672130426,2.226041672130426,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00
2.45,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2.4496250053246817,2.4496250053246817,2.4496250053246817,2.4496250053246817,2.4496250053246817,2.4496250053246817,2.4496250053246817,2.4496250053246817,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00
2.91,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2.911916673183441,2.911916673183441,2.911916673183441,2.911916673183441,2.911916673183441,2.911916673183441,2.911916673183441,2.911916673183441,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00
2.7,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2.6969166497389474,2.6969166497389474,2.6969166497389474,2.6969166497389474,2.6969166497389474,2.6969166497389474,2.6969166497389474,2.6969166497389474,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00
3.38,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,3.3831666707992554,3.3831666707992554,3.3831666707992554,3.3831666707992554,3.3831666707992554,3.3831666707992554,3.3831666707992554,3.3831666707992554,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00
5.36,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,5.356166660785675,5.356166660785675,5.356166660785675,5.356166660785675,5.356166660785675,5.356166660785675,5.356166660785675,5.356166660785675,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00
4.25,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,4.254541675249736,4.254541675249736,4.254541675249736,4.254541675249736,4.254541675249736,4.254541675249736,4.254541675249736,4.254541675249736,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00
4.85,,12661031,34.04730585908652,-118.2350604373149,Los Angeles,Father's Office,2025-04-02T16:00:00Z,2025-08-23 23:00:00+00:00,America/Los_Angeles,False,19,pm1,µg/m³,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,4.847416639328003,4.847416639328003,4.847416639328003,4.847416639328003,4.847416639328003,4.847416639328003,4.847416639328003,4.847416639328003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00
